Date,Time,Battery Voltage(V),Battery Current(mA),Battery Power(W),Temperature(*C),Pressure(hPa),Humidity(%),Gas(kOhms),Altitude(m),PM > 0.3(Particles/0.1L),PM > 0.5(Particles/0.1L),PM > 1.0(Particles/0.1L),PM > 2.5(Particles/0.1L),PM > 5.0(Particles/0.1L),PM > 10.0(Particles/0.1L),PM1.0(ug/m3),PM2.5(ug/m3),PM10.0(ug/m3),AQI(PM2.5),AQI(PM10.0)
1/1/2000 Sat.,01:07:04,1.03,-0.40,-0.00,30.30,983.23,28.38,322.15,252.99,6057,1915,458,28,6,0,29,46,57,126.85,51.99
1/1/2000 Sat.,01:07:05,1.03,0.00,0.00,30.30,983.23,28.38,320.89,252.99,5976,1902,462,28,6,0,28,46,57,126.85,51.99
1/1/2000 Sat.,01:07:06,1.03,0.10,0.00,30.35,983.23,28.39,324.39,253.16,5976,1902,462,28,6,0,27,45,56,124.39,51.49
1/1/2000 Sat.,01:07:06,1.03,0.00,0.00,30.39,983.23,28.39,328.30,253.16,5976,1902,462,28,6,0,27,45,56,124.39,51.49
1/1/2000 Sat.,01:07:07,1.04,0.00,0.00,30.38,983.21,28.38,323.43,252.99,6129,1951,455,30,4,0,28,46,56,126.85,51.49
1/1/2000 Sat.,01:07:08,1.03,-0.10,-0.00,30.40,983.21,28.39,325.68,253.33,6129,1951,455,30,4,0,28,46,56,126.85,51.49
1/1/2000 Sat.,01:07:09,1.03,-0.20,-0.00,30.43,983.19,28.37,327.64,253.16,6129,1951,455,30,4,0,28,46,56,126.85,51.49
1/1/2000 Sat.,01:07:10,1.03,0.00,0.00,30.40,983.21,28.36,326.98,253.16,6213,1964,444,28,4,0,28,46,56,126.85,51.49
1/1/2000 Sat.,01:07:11,1.03,-0.20,-0.00,30.41,983.21,28.34,328.30,252.99,6213,1964,444,28,4,0,28,46,56,126.85,51.49
1/1/2000 Sat.,01:07:12,1.03,-0.20,-0.00,30.44,983.21,28.34,329.29,252.99,6213,1964,444,28,4,0,29,47,57,129.32,51.99
1/1/2000 Sat.,01:07:13,1.03,-0.10,-0.00,30.41,983.21,28.31,327.97,253.33,6147,1951,453,32,8,0,29,46,58,126.85,52.48
1/1/2000 Sat.,01:07:13,1.03,-0.30,-0.00,30.42,983.19,28.31,328.30,253.16,6147,1951,453,32,8,0,29,46,58,126.85,52.48
1/1/2000 Sat.,01:07:14,1.03,-0.30,-0.00,30.44,983.19,28.30,328.63,253.16,6147,1951,453,32,8,0,28,45,57,124.39,51.99
1/1/2000 Sat.,01:07:15,1.03,-0.20,-0.00,30.42,983.21,28.27,326.33,253.33,6054,1926,435,28,6,0,28,45,56,124.39,51.49
1/1/2000 Sat.,01:07:16,1.03,-0.20,-0.00,30.43,983.21,28.27,328.63,252.82,6054,1926,435,28,6,0,28,45,56,124.39,51.49
1/1/2000 Sat.,01:07:17,1.03,0.30,0.00,30.45,983.25,28.29,330.62,253.16,6054,1926,435,28,6,0,28,45,56,124.39,51.49
1/1/2000 Sat.,01:07:18,1.03,-0.30,-0.00,30.42,983.19,28.25,328.96,252.82,5961,1888,417,28,8,0,28,44,55,121.93,51.00
1/1/2000 Sat.,01:07:19,1.03,0.00,0.00,30.43,983.23,28.28,328.30,252.99,5961,1888,417,28,8,0,28,44,55,121.93,51.00
1/1/2000 Sat.,01:07:19,1.03,-0.10,-0.00,30.45,983.23,28.27,329.62,252.99,5961,1888,417,28,8,0,28,44,55,121.93,51.00
1/1/2000 Sat.,01:07:20,1.03,-0.30,-0.00,30.42,983.19,28.26,326.33,252.82,5988,1888,412,26,8,0,29,45,56,124.39,51.49
1/1/2000 Sat.,01:07:21,1.03,-0.10,-0.00,30.43,983.21,28.27,328.96,252.99,5988,1888,412,26,8,0,29,45,56,124.39,51.49
1/1/2000 Sat.,01:07:22,1.03,-0.10,-0.00,30.45,983.23,28.27,329.62,252.99,5988,1888,412,26,8,0,29,45,56,124.39,51.49
1/1/2000 Sat.,01:07:23,1.03,0.00,0.00,30.43,983.19,28.26,326.33,252.99,5736,1795,384,24,6,0,28,44,53,121.93,49.07
1/1/2000 Sat.,01:07:24,1.03,0.10,0.00,30.39,983.21,28.26,325.68,253.33,5637,1764,380,26,8,0,28,43,53,119.47,49.07
1/1/2000 Sat.,01:07:25,1.03,0.00,0.00,30.37,983.25,28.27,324.39,253.16,5736,1792,389,30,8,0,28,44,54,121.93,50.00
1/1/2000 Sat.,01:07:26,1.03,-0.20,-0.00,30.35,983.23,28.28,324.07,252.99,5718,1785,389,28,8,0,28,44,54,121.93,50.00
1/1/2000 Sat.,01:07:27,1.03,0.00,0.00,30.34,983.23,28.29,323.43,253.16,5646,1754,370,28,10,0,27,42,53,117.01,49.07
1/1/2000 Sat.,01:07:28,1.03,-0.20,-0.00,30.33,983.23,28.31,323.75,252.99,5520,1721,372,28,10,0,26,42,52,117.01,48.15
1/1/2000 Sat.,01:07:28,1.03,0.00,0.00,30.33,983.23,28.34,321.83,252.99,5667,1756,381,24,6,0,26,43,52,119.47,48.15
1/1/2000 Sat.,01:07:29,1.03,0.00,0.00,30.33,983.25,28.35,321.83,252.99,5649,1749,390,28,6,0,26,43,53,119.47,49.07
1/1/2000 Sat.,01:07:30,1.03,-0.30,-0.00,30.32,983.21,28.38,323.11,252.99,5721,1780,383,26,4,0,27,43,52,119.47,48.15
1/1/2000 Sat.,01:07:31,1.04,-0.30,-0.00,30.32,983.23,28.39,322.47,252.99,5787,1794,388,28,6,0,27,43,54,119.47,50.00
1/1/2000 Sat.,01:07:32,1.03,-0.10,-0.00,30.32,983.23,28.40,319.63,252.99,5874,1834,390,32,6,0,27,44,55,121.93,51.00
1/1/2000 Sat.,01:07:33,1.03,-0.10,-0.00,30.32,983.23,28.43,319.94,252.99,5967,1874,414,36,4,0,27,45,56,124.39,51.49
1/1/2000 Sat.,01:07:34,1.03,-0.10,-0.00,30.32,983.23,28.44,319.63,252.82,5934,1866,405,34,6,0,27,45,56,124.39,51.49
1/1/2000 Sat.,01:07:35,1.03,-0.10,-0.00,30.32,983.23,28.47,319.01,252.82,5967,1868,410,32,6,0,27,45,56,124.39,51.49
1/1/2000 Sat.,01:07:36,1.03,-0.10,-0.00,30.37,983.21,28.51,322.47,252.99,5967,1868,410,32,6,0,28,46,57,126.85,51.99
1/1/2000 Sat.,01:07:37,1.03,-0.10,-0.00,30.37,983.23,28.51,321.20,252.99,5865,1848,414,30,4,0,28,46,56,126.85,51.49
1/1/2000 Sat.,01:07:37,1.03,0.00,0.00,30.40,983.23,28.53,322.47,252.99,5865,1848,414,30,4,0,28,46,56,126.85,51.49
1/1/2000 Sat.,01:07:38,1.03,0.00,0.00,30.43,983.25,28.53,326.66,252.65,5865,1848,414,30,4,0,28,46,56,126.85,51.49
1/1/2000 Sat.,01:07:39,1.03,-0.10,-0.00,30.41,983.23,28.52,323.43,253.16,5847,1850,408,30,4,0,28,46,56,126.85,51.49
1/1/2000 Sat.,01:07:40,1.03,0.10,0.00,30.43,983.21,28.55,324.71,252.99,5847,1850,408,30,4,0,28,46,56,126.85,51.49
1/1/2000 Sat.,01:07:41,1.03,0.10,0.00,30.45,983.25,28.56,324.71,252.99,5847,1850,408,30,4,0,28,46,56,126.85,51.49
1/1/2000 Sat.,01:07:42,1.03,-0.20,-0.00,30.42,983.21,28.55,325.68,252.82,5733,1821,399,28,4,0,27,44,53,121.93,49.07
1/1/2000 Sat.,01:07:43,1.03,-0.30,-0.00,30.43,983.23,28.57,324.39,252.82,5733,1821,399,28,4,0,27,44,53,121.93,49.07
1/1/2000 Sat.,01:07:43,1.03,-0.10,-0.00,30.45,983.25,28.59,328.30,252.82,5733,1821,399,28,4,0,27,44,53,121.93,49.07
1/1/2000 Sat.,01:07:44,1.03,0.00,0.00,30.43,983.23,28.58,325.68,252.65,5751,1830,386,26,4,0,28,43,52,119.47,48.15
1/1/2000 Sat.,01:07:45,1.03,-0.10,-0.00,30.44,983.23,28.60,326.66,252.82,5751,1830,386,26,4,0,28,43,52,119.47,48.15
1/1/2000 Sat.,01:07:46,1.03,0.00,0.00,30.46,983.25,28.61,329.62,252.82,5751,1830,386,26,4,0,28,43,52,119.47,48.15
1/1/2000 Sat.,01:07:47,1.03,-0.30,-0.00,30.43,983.25,28.64,324.39,252.82,5619,1788,393,28,4,0,28,44,53,121.93,49.07
1/1/2000 Sat.,01:07:48,1.03,0.30,0.00,30.44,983.21,28.67,324.39,252.82,5619,1788,393,28,4,0,28,44,53,121.93,49.07
1/1/2000 Sat.,01:07:49,1.03,0.10,0.00,30.46,983.25,28.69,325.68,252.82,5619,1788,393,28,4,0,28,44,53,121.93,49.07
1/1/2000 Sat.,01:07:50,1.03,-0.20,-0.00,30.43,983.23,28.72,324.71,252.82,5538,1768,380,24,2,0,28,44,52,121.93,48.15
1/1/2000 Sat.,01:07:50,1.04,-0.20,-0.00,30.44,983.23,28.73,327.97,252.82,5538,1768,380,24,2,0,28,44,52,121.93,48.15
1/1/2000 Sat.,01:07:51,1.03,-0.10,-0.00,30.46,983.25,28.76,325.03,252.82,5538,1768,380,24,2,0,28,44,52,121.93,48.15
1/1/2000 Sat.,01:07:52,1.03,-0.30,-0.00,30.44,983.23,28.77,322.47,252.99,5502,1754,386,20,2,0,28,43,52,119.47,48.15
1/1/2000 Sat.,01:07:53,1.03,0.10,0.00,30.45,983.25,28.79,327.64,252.99,5502,1754,386,20,2,0,27,42,51,117.01,47.22
1/1/2000 Sat.,01:07:54,1.03,0.00,0.00,30.47,983.25,28.82,327.64,252.99,5502,1754,386,20,2,0,27,42,51,117.01,47.22
1/1/2000 Sat.,01:07:55,1.03,0.00,0.00,30.44,983.21,28.82,324.07,252.82,5547,1752,384,16,4,0,27,42,51,117.01,47.22
1/1/2000 Sat.,01:07:56,1.03,0.00,0.00,30.45,983.25,28.83,325.68,252.82,5547,1752,384,16,4,0,27,42,51,117.01,47.22
1/1/2000 Sat.,01:07:56,1.03,0.00,0.00,30.47,983.25,28.85,326.98,252.82,5547,1752,384,16,4,0,27,42,51,117.01,47.22
1/1/2000 Sat.,01:07:57,1.03,0.20,0.00,30.44,983.21,28.85,323.11,252.82,5442,1709,386,14,2,0,27,41,49,114.54,45.37
1/1/2000 Sat.,01:07:58,1.03,-0.20,-0.00,30.41,983.23,28.87,323.11,253.16,5361,1687,383,16,4,0,27,41,49,114.54,45.37
1/1/2000 Sat.,01:07:59,1.03,-0.20,-0.00,30.39,983.23,28.89,320.89,253.16,5388,1687,387,18,4,0,28,42,51,117.01,47.22
1/1/2000 Sat.,01:08:00,1.03,-0.10,-0.00,30.37,983.25,28.91,320.57,252.99,5406,1687,404,24,6,0,27,43,52,119.47,48.15
1/1/2000 Sat.,01:08:01,1.03,0.20,0.00,30.36,983.23,28.94,318.70,252.99,5433,1692,391,30,8,0,27,43,53,119.47,49.07
1/1/2000 Sat.,01:08:02,1.03,0.10,0.00,30.35,983.25,28.96,319.32,252.99,5487,1695,415,32,8,0,26,43,53,119.47,49.07
1/1/2000 Sat.,01:08:03,1.03,-0.10,-0.00,30.35,983.23,28.96,319.01,252.82,5751,1788,433,34,12,0,27,43,56,119.47,51.49
1/1/2000 Sat.,01:08:04,1.03,-0.30,-0.00,30.34,983.25,29.00,318.39,252.82,5799,1794,448,34,12,0,27,44,56,121.93,51.49
1/1/2000 Sat.,01:08:05,1.03,0.00,0.00,30.34,983.25,29.00,319.94,252.99,5874,1819,459,36,12,0,27,45,57,124.39,51.99
1/1/2000 Sat.,01:08:05,1.03,0.00,0.00,30.34,983.23,29.03,318.39,252.99,5736,1779,430,36,10,0,27,45,57,124.39,51.99
1/1/2000 Sat.,01:08:06,1.03,-0.10,-0.00,30.33,983.25,29.04,317.46,252.99,5781,1793,435,38,10,0,28,46,58,126.85,52.48
1/1/2000 Sat.,01:08:07,1.03,0.00,0.00,30.33,983.25,29.06,318.70,252.82,5868,1824,424,36,8,0,28,46,57,126.85,51.99
1/1/2000 Sat.,01:08:08,1.03,-0.10,-0.00,30.33,983.27,29.06,319.94,252.82,6000,1875,440,34,8,0,28,47,58,129.32,52.48
1/1/2000 Sat.,01:08:09,1.03,-0.20,-0.00,30.37,983.25,29.08,322.79,252.99,6000,1875,440,34,8,0,28,47,58,129.32,52.48
1/1/2000 Sat.,01:08:10,1.03,0.00,0.00,30.42,983.25,29.08,323.75,252.82,6000,1875,440,34,8,0,28,47,58,129.32,52.48
1/1/2000 Sat.,01:08:11,1.03,0.10,0.00,30.40,983.23,29.08,322.15,252.99,5994,1879,431,28,6,0,27,45,56,124.39,51.49
1/1/2000 Sat.,01:08:12,1.03,-0.30,-0.00,30.42,983.21,29.07,323.75,252.65,5994,1879,431,28,6,0,27,45,56,124.39,51.49
1/1/2000 Sat.,01:08:12,1.03,-0.10,-0.00,30.45,983.25,29.09,323.75,252.82,5994,1879,431,28,6,0,27,45,56,124.39,51.49
1/1/2000 Sat.,01:08:13,1.03,0.00,0.00,30.43,983.25,29.09,322.79,252.82,6087,1905,431,24,6,0,28,45,56,124.39,51.49
1/1/2000 Sat.,01:08:14,1.03,-0.30,-0.00,30.44,983.23,29.09,324.71,252.99,6087,1905,431,24,6,0,29,46,57,126.85,51.99
1/1/2000 Sat.,01:08:15,1.03,-0.30,-0.00,30.46,983.25,29.10,326.98,252.82,6087,1905,431,24,6,0,29,46,57,126.85,51.99
1/1/2000 Sat.,01:08:16,1.03,0.00,0.00,30.44,983.23,29.08,323.11,252.82,6006,1889,425,22,6,0,29,46,56,126.85,51.49
1/1/2000 Sat.,01:08:17,1.03,0.10,0.00,30.45,983.27,29.07,323.11,252.82,6006,1889,425,22,6,0,29,46,56,126.85,51.49
1/1/2000 Sat.,01:08:18,1.03,0.00,0.00,30.47,983.27,29.05,327.31,252.82,6006,1889,425,22,6,0,29,46,56,126.85,51.49
1/1/2000 Sat.,01:08:19,1.03,-0.10,-0.00,30.44,983.25,29.01,325.36,252.65,5703,1785,400,18,2,0,28,45,53,124.39,49.07
1/1/2000 Sat.,01:08:19,1.03,-0.10,-0.00,30.45,983.27,28.99,327.97,252.65,5703,1785,400,18,2,0,28,45,53,124.39,49.07
1/1/2000 Sat.,01:08:20,1.03,-0.30,-0.00,30.47,983.27,28.98,326.66,252.65,5703,1785,400,18,2,0,27,44,52,121.93,48.15
1/1/2000 Sat.,01:08:21,1.03,-0.30,-0.00,30.44,983.23,28.93,325.03,252.65,5709,1794,402,20,2,0,27,43,52,119.47,48.15
1/1/2000 Sat.,01:08:22,1.03,-0.10,-0.00,30.41,983.25,28.91,324.39,252.99,5676,1787,398,18,4,0,27,43,52,119.47,48.15
1/1/2000 Sat.,01:08:23,1.03,-0.10,-0.00,30.39,983.25,28.90,324.39,252.99,5649,1782,416,18,4,0,27,43,52,119.47,48.15
1/1/2000 Sat.,01:08:24,1.03,-0.10,-0.00,30.37,983.27,28.88,320.89,252.82,5664,1786,402,16,4,0,27,43,52,119.47,48.15
1/1/2000 Sat.,01:08:25,1.03,-0.30,-0.00,30.36,983.27,28.87,321.83,252.82,5610,1769,418,18,4,0,27,43,52,119.47,48.15
1/1/2000 Sat.,01:08:26,1.03,0.00,0.00,30.36,983.27,28.86,322.47,252.82,5532,1738,398,18,4,0,27,43,50,119.47,46.30
1/1/2000 Sat.,01:08:27,1.03,-0.20,-0.00,30.35,983.27,28.85,318.70,252.82,5499,1723,405,18,4,0,27,43,50,119.47,46.30
1/1/2000 Sat.,01:08:28,1.03,0.00,0.00,30.35,983.27,28.82,320.89,252.65,5367,1690,420,20,2,0,26,43,50,119.47,46.30
1/1/2000 Sat.,01:08:28,1.03,-0.10,-0.00,30.34,983.27,28.82,321.83,252.65,5394,1706,415,20,2,0,26,43,50,119.47,46.30
1/1/2000 Sat.,01:08:29,1.03,0.10,0.00,30.34,983.27,28.81,319.32,252.82,5565,1750,431,22,2,0,28,46,54,126.85,50.00
1/1/2000 Sat.,01:08:30,1.03,-0.20,-0.00,30.34,983.27,28.80,321.83,252.82,5526,1728,407,18,2,0,28,45,53,124.39,49.07
1/1/2000 Sat.,01:08:31,1.03,-0.10,-0.00,30.34,983.27,28.80,320.57,252.82,5577,1744,405,16,0,0,28,45,53,124.39,49.07
1/1/2000 Sat.,01:08:32,1.03,-0.20,-0.00,30.34,983.27,28.79,320.26,252.82,5670,1767,389,18,0,0,27,43,51,119.47,47.22
1/1/2000 Sat.,01:08:33,1.03,0.10,0.00,30.38,983.25,28.80,325.03,252.82,5670,1767,389,18,0,0,27,43,51,119.47,47.22
1/1/2000 Sat.,01:08:34,1.03,-0.20,-0.00,30.42,983.25,28.78,323.11,252.48,5670,1767,389,18,0,0,27,43,51,119.47,47.22
1/1/2000 Sat.,01:08:35,1.03,-0.10,-0.00,30.41,983.27,28.76,322.47,252.99,5661,1769,400,22,0,0,27,43,51,119.47,47.22
1/1/2000 Sat.,01:08:36,1.03,0.00,0.00,30.43,983.27,28.75,325.36,252.65,5661,1769,400,22,0,0,27,43,51,119.47,47.22
1/1/2000 Sat.,01:08:36,1.03,-0.10,-0.00,30.46,983.27,28.74,327.31,252.65,5661,1769,400,22,0,0,27,43,51,119.47,47.22
1/1/2000 Sat.,01:08:37,1.03,-0.30,-0.00,30.43,983.25,28.72,323.43,252.65,5676,1766,400,24,0,0,27,44,52,121.93,48.15
1/1/2000 Sat.,01:08:38,1.03,-0.20,-0.00,30.44,983.23,28.72,325.03,252.82,5676,1766,400,24,0,0,27,44,52,121.93,48.15
1/1/2000 Sat.,01:08:39,1.03,-0.20,-0.00,30.47,983.27,28.70,326.66,252.82,5676,1766,400,24,0,0,27,44,52,121.93,48.15
1/1/2000 Sat.,01:08:40,1.03,-0.20,-0.00,30.44,983.23,28.67,325.03,252.65,5655,1761,411,28,4,0,27,43,53,119.47,49.07
1/1/2000 Sat.,01:08:41,1.03,-0.30,-0.00,30.45,983.27,28.68,326.33,252.65,5655,1761,411,28,4,0,28,44,54,121.93,50.00
1/1/2000 Sat.,01:08:42,1.03,0.10,0.00,30.47,983.27,28.66,327.97,252.65,5655,1761,411,28,4,0,28,44,54,121.93,50.00
1/1/2000 Sat.,01:08:42,1.03,-0.10,-0.00,30.44,983.25,28.64,325.68,252.65,5721,1783,402,32,4,0,28,45,54,124.39,50.00
1/1/2000 Sat.,01:08:43,1.03,-0.10,-0.00,30.45,983.27,28.63,326.01,252.65,5721,1783,402,32,4,0,28,45,54,124.39,50.00
1/1/2000 Sat.,01:08:44,1.03,-0.10,-0.00,30.48,983.27,28.62,324.39,252.65,5721,1783,402,32,4,0,28,45,54,124.39,50.00
1/1/2000 Sat.,01:08:45,1.03,0.20,0.00,30.45,983.29,28.61,324.71,252.65,5727,1770,376,28,4,0,28,44,53,121.93,49.07
1/1/2000 Sat.,01:08:46,1.03,0.00,0.00,30.42,983.25,28.59,323.11,252.48,5826,1796,387,34,6,0,28,45,55,124.39,51.00
1/1/2000 Sat.,01:08:47,1.03,-0.20,-0.00,30.39,983.27,28.58,322.47,252.82,5667,1754,371,32,6,0,27,44,53,121.93,49.07
1/1/2000 Sat.,01:08:48,1.03,0.00,0.00,30.38,983.25,28.58,325.03,252.82,5706,1774,395,36,6,0,28,45,55,124.39,51.00
1/1/2000 Sat.,01:08:49,1.03,-0.20,-0.00,30.37,983.25,28.58,323.11,252.65,5568,1723,382,42,10,0,27,44,55,121.93,51.00
1/1/2000 Sat.,01:08:50,1.03,-0.20,-0.00,30.36,983.27,28.56,324.07,252.82,5448,1689,385,40,10,0,27,44,54,121.93,50.00
1/1/2000 Sat.,01:08:51,1.03,-0.20,-0.00,30.36,983.27,28.56,321.52,252.82,5424,1680,383,36,10,0,27,43,54,119.47,50.00
1/1/2000 Sat.,01:08:51,1.03,-0.20,-0.00,30.36,983.29,28.56,321.83,252.65,5430,1689,387,36,10,0,27,43,54,119.47,50.00
1/1/2000 Sat.,01:08:52,1.03,0.00,0.00,30.35,983.29,28.56,321.52,252.65,5451,1696,387,30,6,0,28,43,53,119.47,49.07
1/1/2000 Sat.,01:08:53,1.03,0.00,0.00,30.35,983.29,28.56,318.08,252.48,5325,1652,381,32,6,0,26,42,51,117.01,47.22
1/1/2000 Sat.,01:08:54,1.03,0.10,0.00,30.35,983.29,28.57,322.47,252.65,5250,1645,403,43,6,0,26,43,53,119.47,49.07
1/1/2000 Sat.,01:08:55,1.03,-0.20,-0.00,30.35,983.29,28.58,320.89,252.65,5124,1610,386,39,4,0,26,42,51,117.01,47.22
1/1/2000 Sat.,01:08:56,1.03,-0.20,-0.00,30.35,983.29,28.58,321.83,252.65,5178,1626,386,37,4,0,27,44,52,121.93,48.15
1/1/2000 Sat.,01:08:57,1.03,-0.20,-0.00,30.39,983.27,28.60,323.75,252.82,5178,1626,386,37,4,0,27,44,52,121.93,48.15
1/1/2000 Sat.,01:08:58,1.03,-0.30,-0.00,30.43,983.27,28.59,325.36,252.65,5178,1626,386,37,4,0,27,44,52,121.93,48.15
1/1/2000 Sat.,01:08:59,1.03,-0.10,-0.00,30.42,983.27,28.58,323.75,252.48,5037,1586,364,35,4,0,26,43,51,119.47,47.22
1/1/2000 Sat.,01:08:59,1.03,-0.10,-0.00,30.44,983.27,28.59,326.66,252.48,5037,1586,364,35,4,0,26,43,51,119.47,47.22
1/1/2000 Sat.,01:09:00,1.03,0.00,0.00,30.46,983.27,28.58,326.33,252.82,5037,1586,364,35,4,0,26,43,51,119.47,47.22
1/1/2000 Sat.,01:09:01,1.03,-0.20,-0.00,30.44,983.25,28.56,323.11,252.48,5169,1637,377,33,2,0,27,44,52,121.93,48.15
1/1/2000 Sat.,01:09:02,1.03,0.00,0.00,30.41,983.27,28.56,322.15,252.82,5289,1668,396,33,2,0,27,44,52,121.93,48.15
1/1/2000 Sat.,01:09:03,1.03,0.00,0.00,30.39,983.27,28.56,323.43,252.99,5349,1680,405,35,4,0,27,44,53,121.93,49.07
1/1/2000 Sat.,01:09:04,1.03,-0.10,-0.00,30.37,983.27,28.57,322.79,252.65,5274,1651,394,33,4,0,27,44,53,121.93,49.07
1/1/2000 Sat.,01:09:05,1.03,-0.20,-0.00,30.36,983.27,28.56,321.52,252.82,5235,1638,396,39,4,0,26,44,53,121.93,49.07
1/1/2000 Sat.,01:09:06,1.03,0.00,0.00,30.36,983.27,28.56,324.39,252.65,5382,1689,393,37,8,0,27,44,54,121.93,50.00
1/1/2000 Sat.,01:09:07,1.03,-0.10,-0.00,30.35,983.27,28.55,323.11,252.65,5490,1711,380,26,8,0,28,43,53,119.47,49.07
1/1/2000 Sat.,01:09:08,1.03,0.00,0.00,30.35,983.27,28.51,324.07,252.65,5406,1680,380,22,8,0,27,43,52,119.47,48.15
1/1/2000 Sat.,01:09:08,1.03,0.00,0.00,30.34,983.27,28.49,324.07,252.65,5472,1700,374,24,8,0,28,43,53,119.47,49.07
1/1/2000 Sat.,01:09:09,1.03,-0.10,-0.00,30.34,983.27,28.47,324.39,252.65,5538,1722,381,28,12,0,28,43,55,119.47,51.00
1/1/2000 Sat.,01:09:10,1.03,0.00,0.00,30.34,983.27,28.46,324.39,252.82,5472,1697,368,24,10,0,28,42,53,117.01,49.07
1/1/2000 Sat.,01:09:11,1.03,-0.10,-0.00,30.34,983.27,28.42,324.39,252.82,5412,1695,342,22,10,0,28,42,52,117.01,48.15
1/1/2000 Sat.,01:09:12,1.03,-0.20,-0.00,30.34,983.27,28.41,323.11,252.82,5277,1664,322,22,8,0,27,41,51,114.54,47.22
1/1/2000 Sat.,01:09:13,1.03,-0.10,-0.00,30.38,983.25,28.42,326.98,252.82,5277,1664,322,22,8,0,27,41,51,114.54,47.22
1/1/2000 Sat.,01:09:14,1.03,-0.20,-0.00,30.42,983.23,28.40,330.62,252.48,5277,1664,322,22,8,0,27,41,51,114.54,47.22
1/1/2000 Sat.,01:09:15,1.03,0.00,0.00,30.41,983.25,28.37,327.64,252.99,5298,1671,327,20,8,0,28,41,51,114.54,47.22
1/1/2000 Sat.,01:09:16,1.03,0.00,0.00,30.43,983.25,28.38,331.97,252.65,5298,1671,327,20,8,0,28,41,51,114.54,47.22
1/1/2000 Sat.,01:09:16,1.03,-0.30,-0.00,30.46,983.27,28.36,331.97,252.65,5298,1671,327,20,8,0,28,41,51,114.54,47.22
1/1/2000 Sat.,01:09:17,1.04,-0.10,-0.00,30.44,983.25,28.34,328.30,252.65,5262,1664,310,16,8,0,28,40,50,112.08,46.30
1/1/2000 Sat.,01:09:18,1.03,0.10,0.00,30.45,983.29,28.36,330.96,252.82,5262,1664,310,16,8,0,28,40,50,112.08,46.30
1/1/2000 Sat.,01:09:19,1.03,-0.10,-0.00,30.47,983.27,28.37,328.96,252.48,5262,1664,310,16,8,0,28,40,50,112.08,46.30
1/1/2000 Sat.,01:09:20,1.03,-0.20,-0.00,30.44,983.25,28.35,327.31,252.65,5154,1622,321,14,4,0,27,41,49,114.54,45.37
1/1/2000 Sat.,01:09:21,1.03,0.10,0.00,30.45,983.27,28.36,329.95,252.65,5154,1622,321,14,4,0,27,41,49,114.54,45.37
1/1/2000 Sat.,01:09:22,1.03,-0.10,-0.00,30.47,983.27,28.38,328.96,252.65,5154,1622,321,14,4,0,27,41,49,114.54,45.37
1/1/2000 Sat.,01:09:22,1.03,-0.20,-0.00,30.45,983.29,28.36,327.31,252.65,5007,1585,314,16,6,0,27,40,49,112.08,45.37
1/1/2000 Sat.,01:09:23,1.03,0.10,0.00,30.41,983.27,28.37,324.71,252.31,5151,1633,322,16,6,0,27,41,50,114.54,46.30
1/1/2000 Sat.,01:09:24,1.03,0.20,0.00,30.39,983.27,28.38,325.36,252.82,5070,1611,341,18,6,0,27,41,50,114.54,46.30
1/1/2000 Sat.,01:09:25,1.03,-0.10,-0.00,30.37,983.29,28.39,323.75,252.65,5025,1605,354,16,4,0,27,41,49,114.54,45.37
1/1/2000 Sat.,01:09:26,1.03,0.00,0.00,30.37,983.27,28.40,323.75,252.82,5031,1605,369,20,8,0,26,41,51,114.54,47.22
1/1/2000 Sat.,01:09:27,1.03,0.00,0.00,30.36,983.27,28.41,326.98,252.65,5118,1612,387,22,8,0,26,41,51,114.54,47.22
1/1/2000 Sat.,01:09:28,1.03,0.30,0.00,30.35,983.29,28.42,326.01,252.65,5205,1636,398,22,10,0,26,41,52,114.54,48.15
1/1/2000 Sat.,01:09:29,1.03,-0.10,-0.00,30.35,983.29,28.39,323.43,252.65,5151,1623,389,22,10,0,27,42,53,117.01,49.07
1/1/2000 Sat.,01:09:30,1.03,-0.10,-0.00,30.35,983.27,28.40,324.71,252.65,5319,1663,408,22,10,0,27,43,53,119.47,49.07
1/1/2000 Sat.,01:09:31,1.03,-0.20,-0.00,30.34,983.25,28.38,323.75,252.82,5280,1656,397,20,10,0,27,42,53,117.01,49.07
1/1/2000 Sat.,01:09:32,1.03,0.00,0.00,30.34,983.27,28.36,326.01,252.82,5373,1682,406,20,8,0,27,43,53,119.47,49.07
1/1/2000 Sat.,01:09:33,1.03,0.10,0.00,30.33,983.27,28.33,325.03,252.82,5313,1658,400,22,10,0,27,43,53,119.47,49.07
1/1/2000 Sat.,01:09:33,1.03,-0.10,-0.00,30.33,983.27,28.31,325.68,252.82,5328,1660,389,24,12,0,27,42,54,117.01,50.00
1/1/2000 Sat.,01:09:34,1.03,0.00,0.00,30.38,983.25,28.32,328.96,252.99,5328,1660,389,24,12,0,26,41,53,114.54,49.07
1/1/2000 Sat.,01:09:35,1.03,0.00,0.00,30.42,983.23,28.29,331.63,252.99,5328,1660,389,24,12,0,26,41,53,114.54,49.07
1/1/2000 Sat.,01:09:36,1.03,-0.10,-0.00,30.41,983.21,28.24,329.62,253.16,5301,1649,385,22,10,0,26,41,52,114.54,48.15
