Date,Time,Battery Voltage(V),Battery Current(mA),Battery Power(W),Temperature(*C),Pressure(hPa),Humidity(%),Gas(kOhms),Altitude(m),PM > 0.3(Particles/0.1L),PM > 0.5(Particles/0.1L),PM > 1.0(Particles/0.1L),PM > 2.5(Particles/0.1L),PM > 5.0(Particles/0.1L),PM > 10.0(Particles/0.1L),PM1.0(ug/m3),PM2.5(ug/m3),PM10.0(ug/m3),AQI(PM2.5),AQI(PM10.0)
1/1/2000 Sat.,01:36:57,6.31,86.60,0.55,27.37,1001.83,17.92,1686.67,95.35,1083,223,31,3,1,1,3,5,7,20.83,6.48
1/1/2000 Sat.,01:36:58,6.32,86.90,0.55,27.38,1001.85,18.00,1669.79,95.35,1083,223,31,3,1,1,3,5,7,20.83,6.48
1/1/2000 Sat.,01:36:59,6.27,105.50,0.66,27.40,1001.85,18.09,1678.19,95.35,1083,223,31,3,1,1,3,5,7,20.83,6.48
1/1/2000 Sat.,01:37:00,6.31,86.60,0.55,27.37,1001.85,18.17,1668.75,95.35,1125,230,29,3,1,1,4,5,7,20.83,6.48
1/1/2000 Sat.,01:37:00,6.31,79.70,0.50,27.38,1001.85,18.24,1656.33,95.35,1125,230,29,3,1,1,4,5,7,20.83,6.48
1/1/2000 Sat.,01:37:01,6.28,106.00,0.67,27.41,1001.83,18.31,1677.14,95.35,1125,230,29,3,1,1,4,5,7,20.83,6.48
1/1/2000 Sat.,01:37:02,6.32,87.00,0.55,27.38,1001.85,18.35,1667.71,95.52,1134,235,33,4,2,1,4,7,8,29.17,7.41
1/1/2000 Sat.,01:37:03,6.31,86.90,0.55,27.39,1001.83,18.38,1684.54,95.52,1134,235,33,4,2,1,4,7,8,29.17,7.41
1/1/2000 Sat.,01:37:04,6.29,104.80,0.66,27.41,1001.83,18.42,1686.67,95.52,1134,235,33,4,2,1,4,7,8,29.17,7.41
1/1/2000 Sat.,01:37:05,6.32,85.20,0.54,27.38,1001.83,18.40,1673.98,95.52,1128,239,37,5,2,1,4,7,8,29.17,7.41
1/1/2000 Sat.,01:37:06,6.32,85.90,0.54,27.39,1001.81,18.42,1679.25,95.68,1128,239,37,5,2,1,4,7,8,29.17,7.41
1/1/2000 Sat.,01:37:07,6.28,106.80,0.67,27.41,1001.81,18.45,1685.61,95.68,1128,239,37,5,2,1,4,7,8,29.17,7.41
1/1/2000 Sat.,01:37:07,6.31,87.20,0.55,27.38,1001.83,18.42,1669.79,95.68,1128,239,39,6,2,1,4,7,9,29.17,8.33
1/1/2000 Sat.,01:37:08,6.31,79.50,0.50,27.39,1001.81,18.41,1692.02,95.52,1128,239,39,6,2,1,4,7,9,29.17,8.33
1/1/2000 Sat.,01:37:09,6.28,106.20,0.67,27.40,1001.83,18.40,1695.24,95.52,1128,239,39,6,2,1,4,7,9,29.17,8.33
1/1/2000 Sat.,01:37:10,6.30,86.60,0.55,27.37,1001.81,18.37,1694.16,95.52,1143,252,31,3,1,0,4,7,8,29.17,7.41
1/1/2000 Sat.,01:37:11,6.30,84.80,0.53,27.37,1001.85,18.35,1697.39,95.68,1143,252,31,3,1,0,4,7,8,29.17,7.41
1/1/2000 Sat.,01:37:12,6.27,102.80,0.64,27.39,1001.81,18.30,1714.84,95.52,1143,252,31,3,1,0,4,7,8,29.17,7.41
1/1/2000 Sat.,01:37:13,6.30,81.60,0.51,27.36,1001.83,18.26,1704.98,95.52,1101,246,31,3,1,0,4,7,7,29.17,6.48
1/1/2000 Sat.,01:37:13,6.30,87.00,0.55,27.36,1001.83,18.22,1714.84,95.52,1101,246,31,3,1,0,4,7,7,29.17,6.48
1/1/2000 Sat.,01:37:14,6.28,106.20,0.67,27.38,1001.83,18.20,1712.64,95.85,1101,246,31,3,1,0,4,7,7,29.17,6.48
1/1/2000 Sat.,01:37:15,6.31,86.50,0.55,27.34,1001.81,18.15,1706.07,95.85,1128,246,29,3,1,0,4,7,7,29.17,6.48
1/1/2000 Sat.,01:37:16,6.31,87.10,0.55,27.35,1001.81,18.12,1719.25,95.68,1128,246,29,3,1,0,4,7,7,29.17,6.48
1/1/2000 Sat.,01:37:17,6.28,105.80,0.66,27.37,1001.81,18.09,1721.47,95.85,1128,246,29,3,1,0,4,7,7,29.17,6.48
1/1/2000 Sat.,01:37:18,6.30,86.90,0.55,27.34,1001.81,18.05,1719.25,95.68,1008,213,29,3,1,0,3,5,7,20.83,6.48
1/1/2000 Sat.,01:37:19,6.30,86.40,0.54,27.35,1001.81,18.04,1729.28,95.68,1008,213,29,3,1,0,3,5,7,20.83,6.48
1/1/2000 Sat.,01:37:19,6.26,97.00,0.61,27.36,1001.81,18.02,1721.47,95.68,1008,213,29,3,1,0,3,5,7,20.83,6.48
1/1/2000 Sat.,01:37:20,6.30,86.60,0.55,27.33,1001.83,17.99,1728.16,95.52,1035,220,34,3,1,0,3,7,7,29.17,6.48
1/1/2000 Sat.,01:37:21,6.30,86.10,0.54,27.34,1001.83,17.98,1739.41,95.52,1035,220,34,3,1,0,3,7,7,29.17,6.48
1/1/2000 Sat.,01:37:22,6.27,95.70,0.60,27.36,1001.83,17.98,1725.92,95.68,1035,220,34,3,1,0,3,7,7,29.17,6.48
1/1/2000 Sat.,01:37:23,6.30,83.80,0.53,27.32,1001.83,17.96,1728.16,95.68,1188,255,38,3,1,0,4,8,8,33.33,7.41
1/1/2000 Sat.,01:37:24,6.32,87.30,0.55,27.33,1001.83,17.94,1734.89,95.52,1188,255,38,3,1,0,4,8,8,33.33,7.41
1/1/2000 Sat.,01:37:25,6.26,101.90,0.64,27.35,1001.83,17.93,1731.52,95.52,1188,255,38,3,1,0,4,8,8,33.33,7.41
1/1/2000 Sat.,01:37:26,6.30,87.10,0.55,27.32,1001.83,17.92,1730.40,95.52,1221,262,42,3,1,0,4,8,8,33.33,7.41
1/1/2000 Sat.,01:37:26,6.32,85.40,0.54,27.32,1001.83,17.90,1733.77,95.52,1221,262,42,3,1,0,4,8,8,33.33,7.41
1/1/2000 Sat.,01:37:27,6.27,96.90,0.61,27.34,1001.83,17.90,1741.68,95.52,1221,262,42,3,1,0,4,8,8,33.33,7.41
1/1/2000 Sat.,01:37:28,6.30,76.50,0.48,27.31,1001.79,17.86,1743.96,95.52,1233,261,35,2,0,0,4,8,8,33.33,7.41
1/1/2000 Sat.,01:37:29,6.31,84.60,0.53,27.31,1001.83,17.87,1717.04,95.68,1233,261,35,2,0,0,4,8,8,33.33,7.41
1/1/2000 Sat.,01:37:30,6.26,97.90,0.61,27.33,1001.81,17.90,1699.55,95.52,1233,261,35,2,0,0,4,8,8,33.33,7.41
1/1/2000 Sat.,01:37:31,6.30,85.10,0.54,27.30,1001.83,17.97,1717.04,95.35,1314,270,39,1,0,0,4,8,8,33.33,7.41
1/1/2000 Sat.,01:37:32,6.31,82.60,0.52,27.30,1001.81,18.05,1710.44,95.35,1314,270,39,1,0,0,4,8,8,33.33,7.41
1/1/2000 Sat.,01:37:32,6.27,103.80,0.65,27.32,1001.85,18.13,1697.39,95.68,1314,270,39,1,0,0,4,8,8,33.33,7.41
1/1/2000 Sat.,01:37:33,6.31,85.00,0.54,27.29,1001.81,18.18,1714.84,95.35,1368,277,44,7,5,3,4,8,13,33.33,12.04
1/1/2000 Sat.,01:37:34,6.31,87.80,0.55,27.30,1001.81,18.23,1706.07,95.68,1368,277,44,7,5,3,4,8,13,33.33,12.04
1/1/2000 Sat.,01:37:35,6.27,103.90,0.65,27.31,1001.85,18.24,1717.04,95.52,1368,277,44,7,5,3,4,8,13,33.33,12.04
1/1/2000 Sat.,01:37:36,6.30,87.30,0.55,27.28,1001.81,18.24,1725.92,95.68,1347,273,48,7,5,3,4,8,11,33.33,10.19
1/1/2000 Sat.,01:37:37,6.32,85.70,0.54,27.29,1001.81,18.24,1723.69,95.52,1347,273,48,7,5,3,4,8,11,33.33,10.19
1/1/2000 Sat.,01:37:38,6.27,96.00,0.60,27.30,1001.81,18.22,1730.40,95.35,1347,273,48,7,5,3,4,8,11,33.33,10.19
1/1/2000 Sat.,01:37:39,6.30,75.80,0.48,27.27,1001.81,18.19,1729.28,95.52,1389,295,48,7,5,3,5,9,13,37.50,12.04
1/1/2000 Sat.,01:37:39,6.30,80.80,0.51,27.28,1001.83,18.18,1732.64,95.35,1389,295,48,7,5,3,5,9,13,37.50,12.04
1/1/2000 Sat.,01:37:40,6.26,97.20,0.61,27.29,1001.83,18.18,1738.28,95.52,1389,295,48,7,5,3,5,9,13,37.50,12.04
1/1/2000 Sat.,01:37:41,6.30,76.80,0.48,27.26,1001.81,18.18,1733.77,95.85,1440,313,55,8,5,3,7,9,14,37.50,12.96
1/1/2000 Sat.,01:37:42,6.30,83.00,0.52,27.27,1001.79,18.18,1739.41,95.85,1440,313,55,8,5,3,7,9,14,37.50,12.96
1/1/2000 Sat.,01:37:43,6.28,104.60,0.66,27.29,1001.79,18.19,1748.53,95.52,1440,313,55,8,5,3,7,9,14,37.50,12.96
1/1/2000 Sat.,01:37:44,6.31,85.40,0.54,27.26,1001.81,18.16,1761.21,95.68,1647,366,61,8,5,3,8,11,15,45.83,13.89
1/1/2000 Sat.,01:37:45,6.30,81.00,0.51,27.27,1001.81,18.16,1764.71,95.68,1647,366,61,8,5,3,8,11,15,45.83,13.89
1/1/2000 Sat.,01:37:45,6.27,98.50,0.62,27.28,1001.81,18.15,1750.82,95.52,1647,366,61,8,5,3,8,11,15,45.83,13.89
1/1/2000 Sat.,01:37:46,6.30,78.20,0.49,27.26,1001.83,18.11,1754.27,95.68,1674,373,65,9,5,3,8,11,15,45.83,13.89
1/1/2000 Sat.,01:37:47,6.30,79.70,0.50,27.26,1001.81,18.10,1757.73,95.68,1674,373,65,9,5,3,8,11,15,45.83,13.89
1/1/2000 Sat.,01:37:48,6.27,99.20,0.62,27.28,1001.81,18.09,1760.05,95.85,1674,373,65,9,5,3,8,11,15,45.83,13.89
1/1/2000 Sat.,01:37:49,6.31,81.80,0.52,27.25,1001.79,18.05,1776.45,95.68,1611,358,60,9,5,3,7,11,15,45.83,13.89
1/1/2000 Sat.,01:37:50,6.30,81.30,0.51,27.25,1001.81,18.04,1761.21,95.85,1611,358,60,9,5,3,7,11,15,45.83,13.89
1/1/2000 Sat.,01:37:51,6.26,106.00,0.66,27.27,1001.81,18.04,1767.04,95.68,1611,358,60,9,5,3,7,11,15,45.83,13.89
1/1/2000 Sat.,01:37:51,6.30,82.40,0.52,27.24,1001.83,18.00,1764.71,95.52,1578,364,64,10,5,3,7,11,15,45.83,13.89
1/1/2000 Sat.,01:37:52,6.30,79.40,0.50,27.24,1001.83,17.99,1777.63,95.68,1578,364,64,10,5,3,7,11,15,45.83,13.89
1/1/2000 Sat.,01:37:53,6.28,96.00,0.60,27.26,1001.83,17.99,1767.04,95.52,1578,364,64,10,5,3,7,11,15,45.83,13.89
1/1/2000 Sat.,01:37:54,6.31,76.70,0.48,27.23,1001.83,17.96,1762.38,95.52,1590,371,71,11,5,3,8,13,16,52.89,14.81
1/1/2000 Sat.,01:37:55,6.30,78.50,0.49,27.25,1001.83,17.96,1774.09,95.52,1590,371,71,11,5,3,8,13,16,52.89,14.81
1/1/2000 Sat.,01:37:56,6.26,96.90,0.61,27.27,1001.83,17.95,1774.09,95.52,1590,371,71,11,5,3,8,13,16,52.89,14.81
1/1/2000 Sat.,01:37:57,6.30,84.20,0.53,27.24,1001.83,17.95,1753.12,95.68,1536,380,69,11,5,3,8,11,16,45.83,14.81
1/1/2000 Sat.,01:37:57,6.30,81.20,0.51,27.25,1001.85,17.95,1769.38,95.68,1536,380,69,11,5,3,8,11,16,45.83,14.81
1/1/2000 Sat.,01:37:58,6.26,99.00,0.62,27.27,1001.81,17.95,1756.58,95.52,1536,380,69,11,5,3,8,11,16,45.83,14.81
1/1/2000 Sat.,01:37:59,6.30,80.20,0.51,27.24,1001.83,17.96,1776.45,95.68,1509,383,68,5,0,0,8,13,13,52.89,12.04
1/1/2000 Sat.,01:38:00,6.30,87.20,0.55,27.25,1001.83,17.97,1778.81,95.52,1509,383,68,5,0,0,8,13,13,52.89,12.04
1/1/2000 Sat.,01:38:01,6.26,95.60,0.60,27.27,1001.83,18.01,1772.91,95.52,1509,383,68,5,0,0,8,13,13,52.89,12.04
1/1/2000 Sat.,01:38:02,6.30,79.80,0.50,27.25,1001.83,18.01,1761.21,95.35,1491,380,68,5,0,0,8,13,13,52.89,12.04
1/1/2000 Sat.,01:38:03,6.30,86.20,0.54,27.26,1001.83,18.04,1778.81,95.52,1491,380,68,5,0,0,8,13,13,52.89,12.04
1/1/2000 Sat.,01:38:03,6.27,104.80,0.66,27.28,1001.83,18.07,1767.04,95.35,1491,380,68,5,0,0,8,13,13,52.89,12.04
1/1/2000 Sat.,01:38:04,6.32,86.90,0.55,27.26,1001.83,18.09,1753.12,95.68,1449,369,66,5,0,0,7,11,11,45.83,10.19
1/1/2000 Sat.,01:38:05,6.32,88.20,0.56,27.27,1001.81,18.13,1769.38,95.68,1449,369,66,5,0,0,7,11,11,45.83,10.19
1/1/2000 Sat.,01:38:06,6.28,105.90,0.67,27.29,1001.81,18.16,1774.09,95.35,1449,369,66,5,0,0,7,11,11,45.83,10.19
1/1/2000 Sat.,01:38:07,6.32,87.30,0.55,27.26,1001.85,18.15,1767.04,95.52,1389,353,63,4,0,0,7,11,11,45.83,10.19
